Predator	Prey	ID
Caranx bucculentus	Worms	ASV_138,ASV_317,ASV_192,ASV_215
Cephalopholis sexmaculata	Abudefduf taurus	ASV_8,ASV_1,ASV_1162
Cephalopholis sexmaculata	Aetobatus narinari	ASV_8,ASV_1,ASV_183,ASV_604
Cephalopholis sexmaculata	Ammodytes americanus	ASV_8,ASV_1,ASV_241,ASV_124
Cephalopholis sexmaculata	Ammodytes dubius	ASV_8,ASV_1,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Cephalopholis sexmaculata	Ammodytes personatus	ASV_8,ASV_1,ASV_22,ASV_1336,ASV_6
Cephalopholis sexmaculata	Apogon imberbis	ASV_8,ASV_1,ASV_17,ASV_379,ASV_516,ASV_7,ASV_70,ASV_14,ASV_188,ASV_228,ASV_486,ASV_7,ASV_82
Cephalopholis sexmaculata	Auxis thazard	ASV_8,ASV_1,ASV_265,ASV_185
Cephalopholis sexmaculata	Bairdiella chrysoura	ASV_8,ASV_1,ASV_158,ASV_72,ASV_47,ASV_76
Cephalopholis sexmaculata	Brotula multibarbata	ASV_8,ASV_1,ASV_432,ASV_956
Cephalopholis sexmaculata	Caranx bucculentus	ASV_8,ASV_1,ASV_138,ASV_317,ASV_192,ASV_215
Cephalopholis sexmaculata	Chaetodon ocellatus	ASV_8,ASV_1,ASV_229,ASV_119
Cephalopholis sexmaculata	Chanos chanos	ASV_8,ASV_1,ASV_236,ASV_97
Cephalopholis sexmaculata	Citharichthys sordidus	ASV_8,ASV_1,ASV_471
Cephalopholis sexmaculata	Coryphaenoides acrolepis	ASV_8,ASV_1,ASV_860
Cephalopholis sexmaculata	Dicentrarchus labrax	ASV_8,ASV_1,ASV_1002
Cephalopholis sexmaculata	Engraulis japonicus	ASV_8,ASV_1,ASV_368,ASV_535,ASV_977,ASV_197
Cephalopholis sexmaculata	Fistularia commersonii	ASV_8,ASV_1,ASV_191,ASV_581,ASV_116
Cephalopholis sexmaculata	Galeocerdo cuvier	ASV_8,ASV_1,ASV_1061
Cephalopholis sexmaculata	Gerres cinereus	ASV_8,ASV_1,ASV_200,ASV_94,ASV_983
Cephalopholis sexmaculata	Girella cyanea	ASV_8,ASV_1,ASV_398,ASV_151
Cephalopholis sexmaculata	Gymnothorax vicinus	ASV_8,ASV_1,ASV_673
Cephalopholis sexmaculata	Heteropriacanthus cruentatus	ASV_8,ASV_1,ASV_795,ASV_1023
Cephalopholis sexmaculata	Hyporhamphus quoyi	ASV_8,ASV_1,ASV_197,ASV_49,ASV_98
Cephalopholis sexmaculata	Lagodon rhomboides	ASV_8,ASV_1,ASV_313,ASV_448
Cephalopholis sexmaculata	Leuroglossus schmidti	ASV_8,ASV_1,ASV_1101,ASV_243
Cephalopholis sexmaculata	Lutjanus argentimaculatus	ASV_8,ASV_1,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Cephalopholis sexmaculata	Microspathodon chrysurus	ASV_8,ASV_1,ASV_255,ASV_99
Cephalopholis sexmaculata	Myliobatis freminvillei	ASV_8,ASV_1,ASV_253
Cephalopholis sexmaculata	Phoxinus phoxinus	ASV_8,ASV_1,ASV_419
Cephalopholis sexmaculata	Plagiotremus tapeinosoma	ASV_8,ASV_1,ASV_1117,ASV_520,ASV_77,ASV_839,ASV_1048,ASV_1181,ASV_69
Cephalopholis sexmaculata	Prionotus evolans	ASV_8,ASV_1,ASV_1170,ASV_964,ASV_1304
Cephalopholis sexmaculata	Rhinoptera bonasus	ASV_8,ASV_1,ASV_1033
Cephalopholis sexmaculata	Sargocentron punctatissimum	ASV_8,ASV_1,ASV_264,ASV_554,ASV_140
Cephalopholis sexmaculata	Scartella cristata	ASV_8,ASV_1,ASV_57,ASV_27
Cephalopholis sexmaculata	Scopelosaurus harryi	ASV_8,ASV_1,ASV_829,ASV_577
Cephalopholis sexmaculata	Selar crumenophthalmus	ASV_8,ASV_1,ASV_151,ASV_62
Cephalopholis sexmaculata	Sphyrna lewini	ASV_8,ASV_1,ASV_1088
Cephalopholis sexmaculata	Triaenodon obesus	ASV_8,ASV_1,ASV_325
Cephalopholis sexmaculata	Xyrichtys novacula	ASV_8,ASV_1,ASV_301,ASV_410,ASV_279
Chaetodon ocellatus	Phytoplankton and Algae	ASV_229,ASV_119
Chaetodon ocellatus	Abudefduf taurus	ASV_229,ASV_119,ASV_1162
Chaetodon ocellatus	Ammodytes americanus	ASV_229,ASV_119,ASV_241,ASV_124
Chaetodon ocellatus	Ammodytes dubius	ASV_229,ASV_119,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Chaetodon ocellatus	Ammodytes personatus	ASV_229,ASV_119,ASV_22,ASV_1336,ASV_6
Chaetodon ocellatus	Brotula multibarbata	ASV_229,ASV_119,ASV_432,ASV_956
Chaetodon ocellatus	Chanos chanos	ASV_229,ASV_119,ASV_236,ASV_97
Chaetodon ocellatus	Citharichthys sordidus	ASV_229,ASV_119,ASV_471
Chaetodon ocellatus	Engraulis japonicus	ASV_229,ASV_119,ASV_368,ASV_535,ASV_977,ASV_197
Chaetodon ocellatus	Gerres cinereus	ASV_229,ASV_119,ASV_200,ASV_94,ASV_983
Chaetodon ocellatus	Girella cyanea	ASV_229,ASV_119,ASV_398,ASV_151
Chaetodon ocellatus	Heteropriacanthus cruentatus	ASV_229,ASV_119,ASV_795,ASV_1023
Chaetodon ocellatus	Hyporhamphus quoyi	ASV_229,ASV_119,ASV_197,ASV_49,ASV_98
Chaetodon ocellatus	Lagodon rhomboides	ASV_229,ASV_119,ASV_313,ASV_448
Chaetodon ocellatus	Leuroglossus schmidti	ASV_229,ASV_119,ASV_1101,ASV_243
Chaetodon ocellatus	Lutjanus argentimaculatus	ASV_229,ASV_119,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Chaetodon ocellatus	Microspathodon chrysurus	ASV_229,ASV_119,ASV_255,ASV_99
Chaetodon ocellatus	Phoxinus phoxinus	ASV_229,ASV_119,ASV_419
Chaetodon ocellatus	Sargocentron punctatissimum	ASV_229,ASV_119,ASV_264,ASV_554,ASV_140
Chaetodon ocellatus	Scartella cristata	ASV_229,ASV_119,ASV_57,ASV_27
Chaetodon ocellatus	Scopelosaurus harryi	ASV_229,ASV_119,ASV_829,ASV_577
Chaetodon ocellatus	Xyrichtys novacula	ASV_229,ASV_119,ASV_301,ASV_410,ASV_279
Chaetodon ocellatus	Zooplankton and Crustaceans	ASV_229,ASV_119
Chaetodon ocellatus	Other Invertebrates	ASV_229,ASV_119
Chaetodon ocellatus	Worms	ASV_229,ASV_119
Chanos chanos	Phytoplankton and Algae	ASV_236,ASV_97
Chanos chanos	Girella cyanea	ASV_236,ASV_97,ASV_398,ASV_151
Chanos chanos	Detritus	ASV_236,ASV_97
Chanos chanos	Zooplankton and Crustaceans	ASV_236,ASV_97
Chanos chanos	Worms	ASV_236,ASV_97
Citharichthys sordidus	Abudefduf taurus	ASV_471,ASV_1162
Citharichthys sordidus	Ammodytes americanus	ASV_471,ASV_241,ASV_124
Citharichthys sordidus	Ammodytes dubius	ASV_471,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Citharichthys sordidus	Chanos chanos	ASV_471,ASV_236,ASV_97
Citharichthys sordidus	Engraulis japonicus	ASV_471,ASV_368,ASV_535,ASV_977,ASV_197
Citharichthys sordidus	Girella cyanea	ASV_471,ASV_398,ASV_151
Citharichthys sordidus	Hyporhamphus quoyi	ASV_471,ASV_197,ASV_49,ASV_98
Citharichthys sordidus	Lagodon rhomboides	ASV_471,ASV_313,ASV_448
Citharichthys sordidus	Leuroglossus schmidti	ASV_471,ASV_1101,ASV_243
Citharichthys sordidus	Microspathodon chrysurus	ASV_471,ASV_255,ASV_99
Citharichthys sordidus	Phoxinus phoxinus	ASV_471,ASV_419
Citharichthys sordidus	Sargocentron punctatissimum	ASV_471,ASV_264,ASV_554,ASV_140
Citharichthys sordidus	Scartella cristata	ASV_471,ASV_57,ASV_27
Citharichthys sordidus	Scopelosaurus harryi	ASV_471,ASV_829,ASV_577
Citharichthys sordidus	Worms	ASV_471
Citharichthys sordidus	Zooplankton and Crustaceans	ASV_471
Coryphaenoides acrolepis	Abudefduf taurus	ASV_860,ASV_1162
Coryphaenoides acrolepis	Ammodytes americanus	ASV_860,ASV_241,ASV_124
Coryphaenoides acrolepis	Ammodytes dubius	ASV_860,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Coryphaenoides acrolepis	Ammodytes personatus	ASV_860,ASV_22,ASV_1336,ASV_6
Coryphaenoides acrolepis	Bairdiella chrysoura	ASV_860,ASV_158,ASV_72,ASV_47,ASV_76
Coryphaenoides acrolepis	Brotula multibarbata	ASV_860,ASV_432,ASV_956
Coryphaenoides acrolepis	Caranx bucculentus	ASV_860,ASV_138,ASV_317,ASV_192,ASV_215
Coryphaenoides acrolepis	Chaetodon ocellatus	ASV_860,ASV_229,ASV_119
Coryphaenoides acrolepis	Chanos chanos	ASV_860,ASV_236,ASV_97
Coryphaenoides acrolepis	Citharichthys sordidus	ASV_860,ASV_471
Coryphaenoides acrolepis	Dicentrarchus labrax	ASV_860,ASV_1002
Coryphaenoides acrolepis	Engraulis japonicus	ASV_860,ASV_368,ASV_535,ASV_977,ASV_197
Coryphaenoides acrolepis	Gerres cinereus	ASV_860,ASV_200,ASV_94,ASV_983
Coryphaenoides acrolepis	Girella cyanea	ASV_860,ASV_398,ASV_151
Coryphaenoides acrolepis	Heteropriacanthus cruentatus	ASV_860,ASV_795,ASV_1023
Coryphaenoides acrolepis	Hyporhamphus quoyi	ASV_860,ASV_197,ASV_49,ASV_98
Coryphaenoides acrolepis	Lagodon rhomboides	ASV_860,ASV_313,ASV_448
Coryphaenoides acrolepis	Leuroglossus schmidti	ASV_860,ASV_1101,ASV_243
Coryphaenoides acrolepis	Lutjanus argentimaculatus	ASV_860,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Coryphaenoides acrolepis	Microspathodon chrysurus	ASV_860,ASV_255,ASV_99
Coryphaenoides acrolepis	Myliobatis freminvillei	ASV_860,ASV_253
Coryphaenoides acrolepis	Phoxinus phoxinus	ASV_860,ASV_419
Coryphaenoides acrolepis	Plagiotremus tapeinosoma	ASV_860,ASV_1117,ASV_520,ASV_77,ASV_839,ASV_1048,ASV_1181,ASV_69
Coryphaenoides acrolepis	Rhinoptera bonasus	ASV_860,ASV_1033
Coryphaenoides acrolepis	Sargocentron punctatissimum	ASV_860,ASV_264,ASV_554,ASV_140
Coryphaenoides acrolepis	Scartella cristata	ASV_860,ASV_57,ASV_27
Coryphaenoides acrolepis	Scopelosaurus harryi	ASV_860,ASV_829,ASV_577
Coryphaenoides acrolepis	Selar crumenophthalmus	ASV_860,ASV_151,ASV_62
Coryphaenoides acrolepis	Xyrichtys novacula	ASV_860,ASV_301,ASV_410,ASV_279
Coryphaenoides acrolepis	Zooplankton and Crustaceans	ASV_860
Coryphaenoides acrolepis	Mollusks	ASV_860
Coryphaenoides acrolepis	Worms	ASV_860
Dicentrarchus labrax	Abudefduf taurus	ASV_1002,ASV_1162
Dicentrarchus labrax	Ammodytes americanus	ASV_1002,ASV_241,ASV_124
Dicentrarchus labrax	Ammodytes dubius	ASV_1002,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Dicentrarchus labrax	Ammodytes personatus	ASV_1002,ASV_22,ASV_1336,ASV_6
Dicentrarchus labrax	Brotula multibarbata	ASV_1002,ASV_432,ASV_956
Dicentrarchus labrax	Chaetodon ocellatus	ASV_1002,ASV_229,ASV_119
Dicentrarchus labrax	Chanos chanos	ASV_1002,ASV_236,ASV_97
Dicentrarchus labrax	Citharichthys sordidus	ASV_1002,ASV_471
Dicentrarchus labrax	Engraulis japonicus	ASV_1002,ASV_368,ASV_535,ASV_977,ASV_197
Dicentrarchus labrax	Gerres cinereus	ASV_1002,ASV_200,ASV_94,ASV_983
Dicentrarchus labrax	Girella cyanea	ASV_1002,ASV_398,ASV_151
Dicentrarchus labrax	Heteropriacanthus cruentatus	ASV_1002,ASV_795,ASV_1023
Dicentrarchus labrax	Hyporhamphus quoyi	ASV_1002,ASV_197,ASV_49,ASV_98
Dicentrarchus labrax	Lagodon rhomboides	ASV_1002,ASV_313,ASV_448
Dicentrarchus labrax	Leuroglossus schmidti	ASV_1002,ASV_1101,ASV_243
Dicentrarchus labrax	Lutjanus argentimaculatus	ASV_1002,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Dicentrarchus labrax	Microspathodon chrysurus	ASV_1002,ASV_255,ASV_99
Dicentrarchus labrax	Myliobatis freminvillei	ASV_1002,ASV_253
Dicentrarchus labrax	Phoxinus phoxinus	ASV_1002,ASV_419
Dicentrarchus labrax	Sargocentron punctatissimum	ASV_1002,ASV_264,ASV_554,ASV_140
Dicentrarchus labrax	Scartella cristata	ASV_1002,ASV_57,ASV_27
Dicentrarchus labrax	Scopelosaurus harryi	ASV_1002,ASV_829,ASV_577
Dicentrarchus labrax	Xyrichtys novacula	ASV_1002,ASV_301,ASV_410,ASV_279
Dicentrarchus labrax	Zooplankton and Crustaceans	ASV_1002
Dicentrarchus labrax	Worms	ASV_1002
Engraulis japonicus	Zooplankton and Crustaceans	ASV_368,ASV_535,ASV_977,ASV_197
Engraulis japonicus	Abudefduf taurus	ASV_368,ASV_535,ASV_977,ASV_197,ASV_1162
Engraulis japonicus	Ammodytes americanus	ASV_368,ASV_535,ASV_977,ASV_197,ASV_241,ASV_124
Engraulis japonicus	Ammodytes dubius	ASV_368,ASV_535,ASV_977,ASV_197,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Engraulis japonicus	Chanos chanos	ASV_368,ASV_535,ASV_977,ASV_197,ASV_236,ASV_97
Engraulis japonicus	Girella cyanea	ASV_368,ASV_535,ASV_977,ASV_197,ASV_398,ASV_151
Engraulis japonicus	Hyporhamphus quoyi	ASV_368,ASV_535,ASV_977,ASV_197,ASV_197,ASV_49,ASV_98
Engraulis japonicus	Lagodon rhomboides	ASV_368,ASV_535,ASV_977,ASV_197,ASV_313,ASV_448
Engraulis japonicus	Leuroglossus schmidti	ASV_368,ASV_535,ASV_977,ASV_197,ASV_1101,ASV_243
Engraulis japonicus	Microspathodon chrysurus	ASV_368,ASV_535,ASV_977,ASV_197,ASV_255,ASV_99
Engraulis japonicus	Phoxinus phoxinus	ASV_368,ASV_535,ASV_977,ASV_197,ASV_419
Engraulis japonicus	Scartella cristata	ASV_368,ASV_535,ASV_977,ASV_197,ASV_57,ASV_27
Engraulis japonicus	Scopelosaurus harryi	ASV_368,ASV_535,ASV_977,ASV_197,ASV_829,ASV_577
Engraulis japonicus	Mollusks	ASV_368,ASV_535,ASV_977,ASV_197
Fistularia commersonii	Abudefduf taurus	ASV_191,ASV_581,ASV_116,ASV_1162
Fistularia commersonii	Aetobatus narinari	ASV_191,ASV_581,ASV_116,ASV_183,ASV_604
Fistularia commersonii	Ammodytes americanus	ASV_191,ASV_581,ASV_116,ASV_241,ASV_124
Fistularia commersonii	Ammodytes dubius	ASV_191,ASV_581,ASV_116,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Fistularia commersonii	Ammodytes personatus	ASV_191,ASV_581,ASV_116,ASV_22,ASV_1336,ASV_6
Fistularia commersonii	Apogon imberbis	ASV_191,ASV_581,ASV_116,ASV_17,ASV_379,ASV_516,ASV_7,ASV_70,ASV_14,ASV_188,ASV_228,ASV_486,ASV_7,ASV_82
Fistularia commersonii	Auxis thazard	ASV_191,ASV_581,ASV_116,ASV_265,ASV_185
Fistularia commersonii	Bairdiella chrysoura	ASV_191,ASV_581,ASV_116,ASV_158,ASV_72,ASV_47,ASV_76
Fistularia commersonii	Brotula multibarbata	ASV_191,ASV_581,ASV_116,ASV_432,ASV_956
Fistularia commersonii	Caranx bucculentus	ASV_191,ASV_581,ASV_116,ASV_138,ASV_317,ASV_192,ASV_215
Fistularia commersonii	Chaetodon ocellatus	ASV_191,ASV_581,ASV_116,ASV_229,ASV_119
Fistularia commersonii	Chanos chanos	ASV_191,ASV_581,ASV_116,ASV_236,ASV_97
Fistularia commersonii	Citharichthys sordidus	ASV_191,ASV_581,ASV_116,ASV_471
Fistularia commersonii	Coryphaenoides acrolepis	ASV_191,ASV_581,ASV_116,ASV_860
Fistularia commersonii	Dicentrarchus labrax	ASV_191,ASV_581,ASV_116,ASV_1002
Fistularia commersonii	Engraulis japonicus	ASV_191,ASV_581,ASV_116,ASV_368,ASV_535,ASV_977,ASV_197
Fistularia commersonii	Galeocerdo cuvier	ASV_191,ASV_581,ASV_116,ASV_1061
Fistularia commersonii	Gerres cinereus	ASV_191,ASV_581,ASV_116,ASV_200,ASV_94,ASV_983
Fistularia commersonii	Girella cyanea	ASV_191,ASV_581,ASV_116,ASV_398,ASV_151
Fistularia commersonii	Gymnothorax vicinus	ASV_191,ASV_581,ASV_116,ASV_673
Fistularia commersonii	Heteropriacanthus cruentatus	ASV_191,ASV_581,ASV_116,ASV_795,ASV_1023
Fistularia commersonii	Hyporhamphus quoyi	ASV_191,ASV_581,ASV_116,ASV_197,ASV_49,ASV_98
Fistularia commersonii	Lagodon rhomboides	ASV_191,ASV_581,ASV_116,ASV_313,ASV_448
Fistularia commersonii	Leuroglossus schmidti	ASV_191,ASV_581,ASV_116,ASV_1101,ASV_243
Fistularia commersonii	Lutjanus argentimaculatus	ASV_191,ASV_581,ASV_116,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Fistularia commersonii	Microspathodon chrysurus	ASV_191,ASV_581,ASV_116,ASV_255,ASV_99
Fistularia commersonii	Myliobatis freminvillei	ASV_191,ASV_581,ASV_116,ASV_253
Fistularia commersonii	Phoxinus phoxinus	ASV_191,ASV_581,ASV_116,ASV_419
Fistularia commersonii	Plagiotremus tapeinosoma	ASV_191,ASV_581,ASV_116,ASV_1117,ASV_520,ASV_77,ASV_839,ASV_1048,ASV_1181,ASV_69
Fistularia commersonii	Prionotus evolans	ASV_191,ASV_581,ASV_116,ASV_1170,ASV_964,ASV_1304
Fistularia commersonii	Rhinoptera bonasus	ASV_191,ASV_581,ASV_116,ASV_1033
Fistularia commersonii	Sargocentron punctatissimum	ASV_191,ASV_581,ASV_116,ASV_264,ASV_554,ASV_140
Fistularia commersonii	Scartella cristata	ASV_191,ASV_581,ASV_116,ASV_57,ASV_27
Fistularia commersonii	Scopelosaurus harryi	ASV_191,ASV_581,ASV_116,ASV_829,ASV_577
Fistularia commersonii	Selar crumenophthalmus	ASV_191,ASV_581,ASV_116,ASV_151,ASV_62
Fistularia commersonii	Sphyrna lewini	ASV_191,ASV_581,ASV_116,ASV_1088
Fistularia commersonii	Triaenodon obesus	ASV_191,ASV_581,ASV_116,ASV_325
Fistularia commersonii	Xyrichtys novacula	ASV_191,ASV_581,ASV_116,ASV_301,ASV_410,ASV_279
Fistularia commersonii	Zooplankton and Crustaceans	ASV_191,ASV_581,ASV_116
Fistularia commersonii	Detritus	ASV_191,ASV_581,ASV_116
Fistularia commersonii	Mollusks	ASV_191,ASV_581,ASV_116
Galeocerdo cuvier	Abudefduf taurus	ASV_1061,ASV_1162
Galeocerdo cuvier	Aetobatus narinari	ASV_1061,ASV_183,ASV_604
Galeocerdo cuvier	Ammodytes americanus	ASV_1061,ASV_241,ASV_124
Galeocerdo cuvier	Ammodytes dubius	ASV_1061,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Galeocerdo cuvier	Ammodytes personatus	ASV_1061,ASV_22,ASV_1336,ASV_6
Galeocerdo cuvier	Apogon imberbis	ASV_1061,ASV_17,ASV_379,ASV_516,ASV_7,ASV_70,ASV_14,ASV_188,ASV_228,ASV_486,ASV_7,ASV_82
Galeocerdo cuvier	Bairdiella chrysoura	ASV_1061,ASV_158,ASV_72,ASV_47,ASV_76
Galeocerdo cuvier	Brotula multibarbata	ASV_1061,ASV_432,ASV_956
Galeocerdo cuvier	Caranx bucculentus	ASV_1061,ASV_138,ASV_317,ASV_192,ASV_215
Galeocerdo cuvier	Chaetodon ocellatus	ASV_1061,ASV_229,ASV_119
Galeocerdo cuvier	Chanos chanos	ASV_1061,ASV_236,ASV_97
Galeocerdo cuvier	Citharichthys sordidus	ASV_1061,ASV_471
Galeocerdo cuvier	Coryphaenoides acrolepis	ASV_1061,ASV_860
Galeocerdo cuvier	Dicentrarchus labrax	ASV_1061,ASV_1002
Galeocerdo cuvier	Engraulis japonicus	ASV_1061,ASV_368,ASV_535,ASV_977,ASV_197
Galeocerdo cuvier	Gerres cinereus	ASV_1061,ASV_200,ASV_94,ASV_983
Galeocerdo cuvier	Girella cyanea	ASV_1061,ASV_398,ASV_151
Galeocerdo cuvier	Gymnothorax vicinus	ASV_1061,ASV_673
Galeocerdo cuvier	Heteropriacanthus cruentatus	ASV_1061,ASV_795,ASV_1023
Galeocerdo cuvier	Hyporhamphus quoyi	ASV_1061,ASV_197,ASV_49,ASV_98
Galeocerdo cuvier	Lagodon rhomboides	ASV_1061,ASV_313,ASV_448
Galeocerdo cuvier	Leuroglossus schmidti	ASV_1061,ASV_1101,ASV_243
Galeocerdo cuvier	Lutjanus argentimaculatus	ASV_1061,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Galeocerdo cuvier	Microspathodon chrysurus	ASV_1061,ASV_255,ASV_99
Galeocerdo cuvier	Myliobatis freminvillei	ASV_1061,ASV_253
Galeocerdo cuvier	Phoxinus phoxinus	ASV_1061,ASV_419
Galeocerdo cuvier	Plagiotremus tapeinosoma	ASV_1061,ASV_1117,ASV_520,ASV_77,ASV_839,ASV_1048,ASV_1181,ASV_69
Galeocerdo cuvier	Rhinoptera bonasus	ASV_1061,ASV_1033
Galeocerdo cuvier	Sargocentron punctatissimum	ASV_1061,ASV_264,ASV_554,ASV_140
Galeocerdo cuvier	Scartella cristata	ASV_1061,ASV_57,ASV_27
Galeocerdo cuvier	Scopelosaurus harryi	ASV_1061,ASV_829,ASV_577
Galeocerdo cuvier	Selar crumenophthalmus	ASV_1061,ASV_151,ASV_62
Galeocerdo cuvier	Triaenodon obesus	ASV_1061,ASV_325
Galeocerdo cuvier	Xyrichtys novacula	ASV_1061,ASV_301,ASV_410,ASV_279
Galeocerdo cuvier	Zooplankton and Crustaceans	ASV_1061
Galeocerdo cuvier	Mollusks	ASV_1061
Galeocerdo cuvier	Detritus	ASV_1061
Gerres cinereus	Abudefduf taurus	ASV_200,ASV_94,ASV_983,ASV_1162
Gerres cinereus	Ammodytes americanus	ASV_200,ASV_94,ASV_983,ASV_241,ASV_124
Gerres cinereus	Ammodytes dubius	ASV_200,ASV_94,ASV_983,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Gerres cinereus	Chanos chanos	ASV_200,ASV_94,ASV_983,ASV_236,ASV_97
Gerres cinereus	Citharichthys sordidus	ASV_200,ASV_94,ASV_983,ASV_471
Gerres cinereus	Engraulis japonicus	ASV_200,ASV_94,ASV_983,ASV_368,ASV_535,ASV_977,ASV_197
Gerres cinereus	Girella cyanea	ASV_200,ASV_94,ASV_983,ASV_398,ASV_151
Gerres cinereus	Heteropriacanthus cruentatus	ASV_200,ASV_94,ASV_983,ASV_795,ASV_1023
Gerres cinereus	Hyporhamphus quoyi	ASV_200,ASV_94,ASV_983,ASV_197,ASV_49,ASV_98
Gerres cinereus	Lagodon rhomboides	ASV_200,ASV_94,ASV_983,ASV_313,ASV_448
Gerres cinereus	Leuroglossus schmidti	ASV_200,ASV_94,ASV_983,ASV_1101,ASV_243
Gerres cinereus	Lutjanus argentimaculatus	ASV_200,ASV_94,ASV_983,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Gerres cinereus	Microspathodon chrysurus	ASV_200,ASV_94,ASV_983,ASV_255,ASV_99
Gerres cinereus	Phoxinus phoxinus	ASV_200,ASV_94,ASV_983,ASV_419
Gerres cinereus	Sargocentron punctatissimum	ASV_200,ASV_94,ASV_983,ASV_264,ASV_554,ASV_140
Gerres cinereus	Scartella cristata	ASV_200,ASV_94,ASV_983,ASV_57,ASV_27
Gerres cinereus	Scopelosaurus harryi	ASV_200,ASV_94,ASV_983,ASV_829,ASV_577
Gerres cinereus	Xyrichtys novacula	ASV_200,ASV_94,ASV_983,ASV_301,ASV_410,ASV_279
Gerres cinereus	Mollusks	ASV_200,ASV_94,ASV_983
Gerres cinereus	Zooplankton and Crustaceans	ASV_200,ASV_94,ASV_983
Gerres cinereus	Worms	ASV_200,ASV_94,ASV_983
Gerres cinereus	Other Invertebrates	ASV_200,ASV_94,ASV_983
Gerres cinereus	Phytoplankton and Algae	ASV_200,ASV_94,ASV_983
Girella cyanea	Phytoplankton and Algae	ASV_398,ASV_151
Gymnothorax vicinus	Abudefduf taurus	ASV_673,ASV_1162
Gymnothorax vicinus	Aetobatus narinari	ASV_673,ASV_183,ASV_604
Gymnothorax vicinus	Ammodytes americanus	ASV_673,ASV_241,ASV_124
Gymnothorax vicinus	Ammodytes dubius	ASV_673,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Gymnothorax vicinus	Ammodytes personatus	ASV_673,ASV_22,ASV_1336,ASV_6
Gymnothorax vicinus	Apogon imberbis	ASV_673,ASV_17,ASV_379,ASV_516,ASV_7,ASV_70,ASV_14,ASV_188,ASV_228,ASV_486,ASV_7,ASV_82
Gymnothorax vicinus	Bairdiella chrysoura	ASV_673,ASV_158,ASV_72,ASV_47,ASV_76
Gymnothorax vicinus	Brotula multibarbata	ASV_673,ASV_432,ASV_956
Gymnothorax vicinus	Caranx bucculentus	ASV_673,ASV_138,ASV_317,ASV_192,ASV_215
Gymnothorax vicinus	Chaetodon ocellatus	ASV_673,ASV_229,ASV_119
Gymnothorax vicinus	Chanos chanos	ASV_673,ASV_236,ASV_97
Gymnothorax vicinus	Citharichthys sordidus	ASV_673,ASV_471
Gymnothorax vicinus	Coryphaenoides acrolepis	ASV_673,ASV_860
Gymnothorax vicinus	Dicentrarchus labrax	ASV_673,ASV_1002
Gymnothorax vicinus	Engraulis japonicus	ASV_673,ASV_368,ASV_535,ASV_977,ASV_197
Gymnothorax vicinus	Gerres cinereus	ASV_673,ASV_200,ASV_94,ASV_983
Gymnothorax vicinus	Girella cyanea	ASV_673,ASV_398,ASV_151
Gymnothorax vicinus	Heteropriacanthus cruentatus	ASV_673,ASV_795,ASV_1023
Gymnothorax vicinus	Hyporhamphus quoyi	ASV_673,ASV_197,ASV_49,ASV_98
Gymnothorax vicinus	Lagodon rhomboides	ASV_673,ASV_313,ASV_448
Gymnothorax vicinus	Leuroglossus schmidti	ASV_673,ASV_1101,ASV_243
Gymnothorax vicinus	Lutjanus argentimaculatus	ASV_673,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Gymnothorax vicinus	Microspathodon chrysurus	ASV_673,ASV_255,ASV_99
Gymnothorax vicinus	Myliobatis freminvillei	ASV_673,ASV_253
Gymnothorax vicinus	Phoxinus phoxinus	ASV_673,ASV_419
Gymnothorax vicinus	Plagiotremus tapeinosoma	ASV_673,ASV_1117,ASV_520,ASV_77,ASV_839,ASV_1048,ASV_1181,ASV_69
Gymnothorax vicinus	Rhinoptera bonasus	ASV_673,ASV_1033
Gymnothorax vicinus	Sargocentron punctatissimum	ASV_673,ASV_264,ASV_554,ASV_140
Gymnothorax vicinus	Scartella cristata	ASV_673,ASV_57,ASV_27
